"","ASSESSMENT","ID_NO","BINOMIAL","PRESENCE","ORIGIN","SEASONAL","COMPILER","YEAR","CITATION","LEGEND","fid","GID_0","COUNTRY","prevalence.mean","DNC-175.mean","Peru-anuran-species-PSAD56.mean","prevalence.max","DNC-175.max","Peru-anuran-species-PSAD56.max","prevalence.sd","DNC-175.sd","Peru-anuran-species-PSAD56.sd","Area","Status"
"214",43152080,43152318,"Ranitomeya sirensis",1,1,1,"Ariadne Angulo",2013,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0289994070840776,0.0575816505757114,41.2570064758665,0.445303916931152,0.241171270608902,104.881294250488,0.0543073146143982,0.0537867523717188,32.5556647947596,137102.261703284,"Least Concern"
"215",43185891,57460802,"Gastrotheca monticola",1,1,1,"IUCN",2009,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.143408514271374,0.026574779282358,4.5656696493427,0.740229189395905,0.200484335422516,10.6665506362915,0.170724184496584,0.0383903963595604,1.87685399611413,29561.9542772717,"Least Concern"
"216",43475921,158467,"Atelopus patazensis",4,1,1,"Ariadne Angulo",2013,"IUCN (International Union for Conservation of Nature) and Conservation International.","Possibly Extinct",1,"PER","Peru",0.0791218135700098,0.0886300876736641,0.195743543095887,0.274177938699722,0.16023713350296,0.405138671398163,0.130910051737234,0.0547089003706552,0.163583238638312,27.8534496459523,"Critically Endangered"
"217",43476884,54691,"Rhinella limensis",1,1,1,"IUCN",2013,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00277300297093342,0.00166611404337673,1.13061601163327,0.984113097190857,0.0975539162755013,3.77186632156372,0.0478191959283095,0.00797550030244536,0.425118513902324,52427.5961754639,"Least Concern"
"218",43477063,54953,"Nymphargus chancas",1,1,1,"IUCN",2013,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0728867230936885,0.0290483518037945,56.8515768051147,0.117744326591492,0.0434275940060616,60.6608505249023,0.04693716333031,0.0141100489027565,3.6403861987235,51.3762798279021,"Endangered"
"219",43517282,55226,"Ameerega macero",1,1,1,"Ariadne Angulo",2013,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00977917717385716,0.0320634423160235,73.2510153570919,0.161285564303398,0.222723484039307,103.120811462402,0.018281103563628,0.0304108884898115,30.2578803559453,68417.2720771513,"Least Concern"
"221",43530619,55183,"Ranitomeya flavovittata",1,1,1,"Ariadne Angulo",2013,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00740012510809614,0.00525254040934839,114.126052146734,0.0169734358787537,0.0156108103692532,121.899406433105,0.00298437841997842,0.00330352909469685,4.87317511338514,10380.5229732421,"Least Concern"
"222",43715994,56378936,"Ranitomeya imitator",1,1,1,"Ariadne Angulo",2013,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.014948787906178,0.00932302924367122,78.7000303501036,0.107679389417171,0.0450403243303299,92.6015396118164,0.0226123650967279,0.0085069934948834,8.58103506609237,9972.3934509388,"Least Concern"
"223",43730673,136043,"Ranitomeya uakarii",1,1,1,"Ariadne Angulo",2013,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00745254254327703,0.0249795300866114,91.5268947129359,0.251965701580048,0.231908768415451,122.332328796387,0.0135463595980668,0.033374315722808,23.7903261601807,249351.897994972,"Least Concern"
"224",43734521,55206,"Ranitomeya vanzolinii",1,1,1,"Ariadne Angulo",2013,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00434694093775934,0.0153991994841945,93.8065383294415,0.0920019894838333,0.0838482081890106,108.266891479492,0.00777144339855614,0.0149293286955601,14.1982698879213,93458.7007600741,"Least Concern"
"227",49537046,54536,"Atelopus pachydermus",4,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Possibly Extinct",1,"PER","Peru",0.0864177605644727,0.0595956155098975,2.8781901825042,0.368440955877304,0.111187905073166,4.0335807800293,0.0881134880437555,0.0260810747270586,0.68472246470273,2526.5800863401,"Critically Endangered"
"229",53969770,58565,"Lithobates catesbeianus",1,3,1,"IUCN",2009,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant & Introduced (resident)",1,"PER","Peru",0.0716747626659911,0.0009686903524039,53.4692977663001,0.707405745983124,0.00365058332681656,112.985717773438,0.19834903088523,0.00101301386238852,54.9083003836276,3420.96460762065,"Least Concern"
"230",54458254,54985,"Cochranella resplendens",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0185467196987293,0.00479157623545321,62.1689392351637,0.197550073266029,0.0688000097870827,101.021812438965,0.0248467455758262,0.00771335319432154,21.4091225847821,55244.6308704971,"Least Concern"
"231",56579218,54922,"Centrolene lemniscatum",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0556479166261852,0.0131623353809118,11.7968535423279,0.0996581986546516,0.0173742789775133,14.2542524337769,0.0622399377285222,0.00595658775826433,3.47528684044775,20.3761088556786,"Data Deficient"
"232",57505350,57505347,"Gastrotheca aratia",1,1,1,"Ariadne Angulo",2014,"IUCN (International Union for Conservation of Nature) & Conservation International.","Extant (resident)",1,"PER","Peru",0.0130909530053032,0.00280653708614409,3.44645547866821,0.0260749589651823,0.00347006157971919,3.45483732223511,0.0183621573223942,0.000938365337780641,0.0118537168499919,336.133802131406,"Least Concern"
"233",57505363,57505356,"Gastrotheca aguaruna",1,1,1,"Ariadne Angulo",2014,"IUCN (International Union for Conservation of Nature) & Conservation International","Extant (resident)",1,"PER","Peru",0.278487677384606,0.092404229895157,7.05409470726462,0.562137544155121,0.217906177043915,8.22032928466797,0.165880849555684,0.065357194852118,0.880102986941163,2218.07632641934,"Near Threatened"
"235",61393360,54603,"Rhinella castaneotica",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00587642447113879,0.0194628619509808,101.565996416364,0.410680145025253,0.112698376178741,122.332328796387,0.0132072006532117,0.0248243496200226,8.34539342333157,212267.81311078,"Least Concern"
"236",61393455,54607,"Rhinella ceratophrys",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0217457334755242,0.000992089322687018,101.037601101388,0.525817036628723,0.019838523119688,126.86547088623,0.0346755349246725,0.00186327909544087,14.2419619989252,266580.283555567,"No information"
"237",61394818,54763,"Rhinella spinulosa",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.21790173044529,0.154900415001506,5.11219916159828,1,0.863094449043274,11.946141242981,0.30657325795068,0.179080630053722,2.33382750085429,301068.554387567,"Least Concern"
"238",61395636,88975754,"Ranitomeya reticulata",1,1,1,"Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0152766881905981,0.000272105912211339,116.657190393519,0.107042089104652,0.00209744367748499,126.86547088623,0.0122071638281736,0.000350192543259614,6.06377213200941,22659.9780019676,"Least Concern"
"239",61396034,55215,"Ameerega bilinguis",1,1,1,"Kelsey Neam, Diego Cisneros-Heredia, Ana Nicole Acosta & Emilia Peñaherrera",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0385203486522218,0.000442340314191272,101.255977419589,0.299797862768173,0.00295590935274959,126.86547088623,0.0440900881208832,0.000792312563569663,11.0550820229301,28333.4107634329,"Least Concern"
"240",61396694,55229,"Ameerega parvula",1,1,1,"Diego Cisneros-Heredia and Ana Nicole Acosta",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0273288893785093,0.000166667659170732,103.471232586728,0.525817036628723,0.00284355180338025,126.86547088623,0.0334803992544774,0.000288170996983694,13.0725381694077,127759.415568194,"Least Concern"
"241",61397052,55337,"Gastrotheca griswoldi",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.19611834017527,0.175288200508803,5.89017158985138,0.791252911090851,0.232100680470467,8.24881649017334,0.207555668886244,0.0469654275375168,1.69304349792176,6170.05140945879,"Least Concern"
"242",61397052,55337,"Gastrotheca griswoldi",6,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Presence Uncertain",1,"PER","Peru",0.264284844199816,0.167752246061961,2.33837540944417,0.301847815513611,0.179662719368935,2.54407954216003,0.0621013853524539,0.0176001455293251,0.328111078736968,246.062733461336,"Least Concern"
"243",61397127,55343,"Gastrotheca longipes",1,1,1,"Diego Cisneros-Heredia and Ana Nicole Acosta
",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0126984181831806,0.00459083873147105,45.429040324745,0.111879505217075,0.0288501866161823,74.9060287475586,0.0149657179280108,0.00579968969094874,19.3745237516531,25334.5443714098,"Least Concern"
"244",61397218,55352,"Gastrotheca peruana",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.230943210280712,0.142990448335114,4.08559347441073,0.976391613483429,0.310409963130951,8.95464515686035,0.233976273739952,0.0781787254163166,2.27875367296096,46390.6425210782,"Least Concern"
"245",61397835,55392,"Dendropsophus aperomeus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0793645433538802,0.074925175947347,8.16394301639736,0.505337595939636,0.230865374207497,49.7939186096191,0.103659301341562,0.0712489239863085,10.0068354316665,21633.6025491721,"Least Concern"
"246",61397835,55392,"Dendropsophus aperomeus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0793645433538802,0.074925175947347,8.16394301639736,0.505337595939636,0.230865374207497,49.7939186096191,0.103659301341562,0.0712489239863085,10.0068354316665,21633.602548023,"Least Concern"
"247",61401130,55593,"Boana pellucens",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.00113526440183402,0.00116778483303885,6.94411627451579,0.00246653240174055,0.00223145494237542,7.12542581558228,0.00124412116003772,0.000991688187543129,0.16564333105985,367.349246271861,"Least Concern"
"248",61403291,55791,"Osteocephalus deridens",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0291817014594138,9.9925279589946e-05,111.889846083697,0.525817036628723,0.000796203734353185,126.86547088623,0.0464966246442552,0.00015301593748943,7.96660142179951,31210.3023183584,"Least Concern"
"249",61403540,55795,"Osteocephalus heyeri",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0145704994261589,0.000183323017292581,111.607880937292,0.0504901744425297,0.000744402350392193,125.958656311035,0.00909795833019781,0.000168196013015351,4.71639961817405,5996.62362109787,"Least Concern"
"250",61403646,55797,"Osteocephalus leoniae",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0389059747964903,0.0537280427032369,18.0075924211277,0.343256235122681,0.223081305623055,73.9553146362305,0.0483802967508331,0.0546812649135111,15.9198442545513,48927.1767848256,"Least Concern"
"251",61403867,55799,"Osteocephalus mutabor",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0623758205911145,1.52470668979277e-05,101.312856786391,0.110863253474236,3.69571680494118e-05,103.060852050781,0.0233835303477422,1.12390097065408e-05,1.26606126780067,2153.01125805035,"Least Concern"
"252",61404526,55804,"Osteocephalus verruciger",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0419690733775496,7.24901863236482e-05,47.9562133789062,0.0784025117754936,0.000300790648907423,49.7939186096191,0.0260216067095235,0.000129215825923532,1.43795185020598,667.49515686524,"Least Concern"
"253",61404624,55805,"Osteocephalus yasuni",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0267800934218572,0.000455211500697718,107.414783310421,0.525817036628723,0.0046099666506052,126.86547088623,0.043422565280023,0.0008465555182709,7.14667929661838,80807.1602058411,"Least Concern"
"254",61405834,55847,"Phyllomedusa coelestis",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0241008077121097,0.00876184929650721,87.1830048868733,0.18797105550766,0.179468289017677,107.061088562012,0.0276387426879765,0.0227516916101212,20.5203126495763,59938.3934997415,"Least Concern"
"255",61405955,55852,"Agalychnis hulli",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0408804998125719,3.36922621368169e-05,103.8330683027,0.110863253474236,9.61670230026357e-05,107.061088562012,0.0203331521222939,1.89336047782674e-05,1.6974904194477,8576.82873470191,"Least Concern"
